0,9.375e-06,1.15384615384615e-05,1.5e-05,2.14285714285714e-05,3.75e-05
0.168,1.80178495081253e-05,2.10387493560783e-05,2.58637825662225e-05,3.48514997607095e-05,5.43316421318743e-05
0.336,2.53549496547069e-05,2.90952663090357e-05,3.50645964627922e-05,4.62010000403238e-05,6.85370821719443e-05
0.504,3.15898759622853e-05,3.59331577983335e-05,4.28618336253402e-05,5.58005607542637e-05,8.05260803428287e-05
0.672,3.6894441564141e-05,4.17424409912426e-05,4.94744138718404e-05,6.39231968713125e-05,9.06444629297833e-05
0.84,4.14136530128147e-05,4.66834857978675e-05,5.50870996768677e-05,7.07993251155693e-05,9.91840977446939e-05
1.008,4.52698928452057e-05,5.08916406634974e-05,5.9855825666077e-05,7.6623410478996e-05,0.000106391313141555
1.176,4.85664495516536e-05,5.44811366091564e-05,6.39121965618088e-05,8.15595756938271e-05,0.000112474003432487
1.344,5.13904967720553e-05,5.75483821336364e-05,6.73672833245046e-05,8.57463354718201e-05,0.000117607625662163
1.512,5.38156076548321e-05,6.01747440194568e-05,7.03148269907745e-05,8.93005920709566e-05,0.000121940260719436
1.68,5.59038769062139e-05,6.24288942560081e-05,7.28339426238806e-05,9.23210074429473e-05,0.000125596884775448
1.848,5.77077117410331e-05,6.43687907775758e-05,7.49914013729135e-05,9.48908492322288e-05,0.000128682974259159
2.016,5.92713433955357e-05,6.6043349151304e-05,7.68435564674052e-05,9.70803927201494e-05,0.000131287548356901
2.184,6.06321028022915e-05,6.74938534354295e-05,7.84379687033001e-05,9.89489479992294e-05,0.000133485736797785
2.352,6.18214972244393e-05,6.87551469044748e-05,7.98147783079743e-05,0.000100546570851947,0.000135340946993505
2.52,6.28661189051185e-05,6.98566369882342e-05,8.10078627561651e-05,0.00010191550668494,0.000136906693044339
2.688,6.37884119423815e-05,7.08231434123592e-05,8.2045813934436e-05,0.000103091409169336,0.000138228139369589
2.856,6.46073195103264e-05,7.16756140054288e-05,8.29527628407751e-05,0.000104104368739322,0.000139343403488944
3.024,6.53388300957751e-05,7.24317288202098e-05,8.37490756081008e-05,0.000104979780616328,0.000140284655533886
3.192,6.59964385068352e-05,7.3106409995169e-05,8.44519409286908e-05,0.00010573907739727,0.000141079046204876
3.36,6.65915349513262e-05,7.3712252063398e-05,8.50758658240052e-05,0.000106400347338613,0.000141749489941543
3.528,6.71337334081526e-05,7.4259885121335e-05,8.5633094060571e-05,0.000106978856170882,0.000142315325896636
3.696,6.76311487635937e-05,7.47582813330259e-05,8.61339592812823e-05,0.000107487487495534,0.000142792875779744
3.864,6.80906307066228e-05,7.52150136111521e-05,8.6587183038314e-05,0.000107937114467609,0.000143195914661956
4.032,6.8517961130043e-05,7.56364739365825e-05,8.70001263245418e-05,0.000108336913485481,0.000143536068321963
4.2,6.89180207315237e-05,7.60280576139391e-05,8.73790018589781e-05,0.000108694628936201,0.000143823148595164
4.368,6.9294929620241e-05,7.63943187781291e-05,8.77290532497e-05,0.000109016796633141,0.000144065436399033
4.536,6.96521659849338e-05,7.67391016374743e-05,8.80547062022834e-05,0.000109308932391056,0.000144269920598693
4.704,6.99926662464389e-05,7.70656512392056e-05,8.83596961354451e-05,0.000109575691178121,0.000144442499602848
4.872,7.03189095836089e-05,7.73767069524047e-05,8.86471758849945e-05,0.000109821001435742,0.000144588151505169
5.04,7.06329892708098e-05,7.76745813649565e-05,8.89198066029072e-05,0.000110048178440648,0.000144711077678916
5.208,7.09366728847836e-05,7.79612268703195e-05,8.91798344735163e-05,0.000110260019979277,0.000144814823966821
5.376,7.12314531175122e-05,7.82382918648598e-05,8.94291554597725e-05,0.000110458887094205,0.000144902382961995
5.544,7.15185906608655e-05,7.850716817678e-05,8.96693699471998e-05,0.000110646772231804,0.000144976280330189
5.712,7.17991504000034e-05,7.87690310947627e-05,8.99018288617997e-05,0.000110825356756902,0.00014503864766338
5.88,7.20740319596011e-05,7.90248731509863e-05,9.01276725921938e-05,0.000110996059493466,0.000145091283966194
6.048,7.23439954839703e-05,7.92755326329893e-05,9.03478638387621e-05,0.000111160077691512,0.000145135707548735
